Animal,Date,Session,User,Exclude?,Ephys?,First World,Last World,Total Trials,Percent Correct,Total Rewards,Trial rate,Time Elapsed,Notes,
S17,210304,2,Steph,0,0,ymazeLong,ymazeSurprise,62,62.5,35,2.172645921,1735.665937,Better second session and climbed above chance for a good amount of it. Think the bigger max bias helped,
S18,210304,1,Steph,0,0,ymazeLong,ymazeLong,104,50,56,2.313856888,2712.069659,A lot better than previous days. think the 0.05% helped. Could give smaller rewards overall to help?,
S19,210304,1,Steph,0,0,ymazeLong,ymazeLong,86,22.5,28,1.459547207,3835.697126,Seemed unmotivated and didn't have that bad of the bias just chose the wrong side every time lol,
S20,210305,1,Navya,0,0,ymazeLong,ymazeLong,46,77.5,33,13.43170271,3818.801175,only did ymazelong today. started out bad but got better. very slow.,
S17,210305,1,Steph,0,0,ymazeLong,ymazeSurprise,80,52.5,45,2.580155487,1860.872708,Ok job. Performed decent at first and then fell to chance on latest delay so doing a pause,
S17,210305,2,Steph,0,0,ymazeLong,ymazeSurprise,53,32.5,22,2.133250329,1511.810065,much worse in second session. got it for a few min but bad overall,
S18,210305,2,Steph,0,0,ymazeLong,ymazeLong,22,27.27272727,6,1.770151227,766.2266396,better at beginning and fell off quickyl,
S18,210305,2,Steph,0,0,ymazeLong,ymazeLong,15,46.66666667,12,2.193917972,422.0213063,Better again at first and then fell off,
S19,210305,1,Steph,0,0,ymazeLong,ymazeLong,25,56,14,0.848515155,1772.314648,Decent job on visual guided but I was controlling it not the bias correction,
S19,210305,2,Steph,0,0,ymazeLong,ymazeLong,18,61.11111111,11,1.042649178,1062.17223,Decent job again and seemed to fix his biases a bit,
S19,210305,3,Steph,0,0,ymazeLong,ymazeLong,62,77.5,42,1.699888365,2218.401061,Awesome job in the third session! Seemed to finally break his bias a bit,
S20,210306,1,Steph,0,0,ymazeSurprise,ymazeSurprise,93,65,59,1.597246553,3528.154012,Great job! slow start but then good performance. Did not do a warmup,
S17,210306,1,Steph,0,0,ymazeSurprise,ymazeSurprise,65,70,37,2.078403786,1903.872979,good job and above chance on latest delay to start. Refreshing so the bias correction fixes itself,
S17,210306,2,Steph,0,0,ymazeSurprise,ymazeSurprise,59,75,43,2.269863712,1511.883095,Great second session on the latest delay just mainly left trials still but good job,
S19,210306,1,Steph,0,0,ymazeLong,ymazeLong,80,52.5,36,1.465660491,3286.554444,Ok job. Around 50 percent for most of it but not the worst bias (around 50),
S18,210306,1,Steph,0,0,ymazeLong,ymazeLong,112,57.5,51,2.636250405,2563.933809,Did pretty well for a bit and then fell off again,
S20,210307,1,Steph,0,0,ymazeSurprise,ymazeSurprise,16,81.25,14,1.698540847,605.185185,Great first session on latest delay just wanted to change the bias correction,
S20,210307,2,Steph,0,0,ymazeSurprise,ymazeSurprise,57,62.5,35,1.317929233,2643.367225,Good second session on the delay. Overall great performance across two sessions,
S17,210307,1,Steph,0,0,ymazeSurprise,ymazeSurprise,48,47.5,23,2.147779137,1346.808828,Hovered around chance so doing a VR pause at 25 min,
S17,210307,2,Steph,0,0,ymazeSurprise,ymazeSurprise,83,47.5,46,2.214691678,2253.757743,Better job in second session but fell to change at end,
S18,210307,1,Steph,0,0,ymazeSurprise,ymazeLong,47,40,22,2.672828706,1076.050964,Really good start but then fell off and was bad,
S20,210308,1,Navya,0,0,ymazeSurprise,ymazeSurprise,54,50,25,0.907639043,3574.406313,started off slow and incorrect. slowly got better, good job!
S17,210308,1,Steph,0,0,ymazeSurprise,ymazeSurprise,32,62.5,21,1.88745462,1018.119516,Good have to fix bias correction,
S17,210308,2,Steph,0,0,ymazeSurprise,ymazeSurprise,83,80,66,2.073767836,2404.771124,Great job in the second session om the latest delay,
S18,210308,1,Steph,0,0,ymazeLong,ymazeLong,50,57.5,27,2.024609807,1484.93036,Slow start started doing better in the middle and then started to dropp off,
S18,210308,2,Steph,0,0,ymazeLong,ymazeLong,49,22.5,18,2.136343786,1417.269959,Really good start but then did poorly in second session,
S19,210308,1,Steph,0,0,ymazeLong,ymazeLong,10,50,5,0.824978138,735.2703715,Test session tryin gto raise the max Bias,
S19,210308,2,Steph,0,0,ymazeLong,ymazeLong,109,27.5,68,27.59016373,3861.213946,Great job for most of session but fell off at the end,
S20,210309,1,Navya,0,0,ymazeLong,ymazeSurprise,3,100,4,0.38407702,1008.15381,was getting stuck and would not exit position after 5 min. will restart.,
S20,210309,2,Navya,0,0,ymazeLong,ymazeLong,7,71.42857143,6,0.21568558,2307.133137,still not moving much. going to let sit. not good.,
S17,210309,1,Steph,0,0,ymazeSurprise,ymazeSurprise,135,97.5,110,41.51397894,3801.086044,Awesome job! Transitioned to later delay and he did very well,
S18,210309,1,Steph,0,0,ymazeLong,ymazeLong,80,65,51,2.101493374,2298.477916,Slow start but did well for the middle part and started to fall off towards the end so doing a VR pause,
S19,210309,1,Steph,0,0,ymazeLong,ymazeSurprise,125,67.5,96,60.54001695,3742.532566,Great job overall. Tried transitioning to latest delay at the end and he struggled a bit but overall good session,
S20,210310,1,Navya,0,0,ymazeLong,ymazeLong,29,37.93103448,12,0.534557942,3564.207081,did slightly better than yesterday. still not great.,
S17,210310,1,Steph,0,0,ymazeSurprise,ymazeSurprise,124,90,110,25.14456435,3899.246743,Awesome job on later delay. Good performance the whole time,
S18,210310,1,Steph,0,0,ymazeLong,ymazeLong,72,77.5,56,2.093027312,2037.021104,Great job in first session. High percent correct just kind of dug himself in a bias correction hole so trying to fix,
S18,210310,2,Steph,0,0,ymazeLong,ymazeLong,62,80,40,2.339376933,1596.447022,Slow start but still did well in the second session!,
S19,210310,1,Steph,0,0,ymazeLong,ymazeSurprise,106,57.5,73,9.720594057,4473.905389,Switched to latest delay today. He didn't love it but still was getting a decent amount of rewards for the whole session,
S20,210311,1,Navya,0,0,ymazeSurprise,ymazeLong,4,50,4,0.224667773,1694.638093,really bad. is not doing well at all and getting stuck around the track.,
S20,210311,2,Navya,1,0,ymazeSurprise,ymazeLong,0,0,1,0,832.5604966,very bad, did not even finish a single trial. 
S17,210311,1,Steph,0,0,ymazeSurprise,ymazeSurprise,105,72.5,84,1.984830226,3199.698584,Great job at beginning fell off a bit at the end but stayed above chance the whole time,
S18,210311,1,Steph,0,0,ymazeLong,ymazeLong,107,52.5,79,2.291433181,2814.888186,Good job. Started dropping around 40 min but overall did ok.,
S19,210311,1,Steph,0,0,ymazeSurprise,ymazeSurprise,94,75,73,1.578994668,3577.453164,Great job! Seemed to be his first day really getting the latest delay,
S20,210312,1,Navya,0,0,ymazeSurprise,ymazeSurprise,31,12.90322581,6,1.028046888,1819.638747,moving more than yesterday but low accuracy.,
S20,210312,2,Navya,0,0,ymazeSurprise,ymazeSurprise,33,6.060606061,2,1.038303978,1908.436313,did a good amount of trials but still did not go to left. ,
S17,210312,1,Steph,0,0,ymazeSurprise,ymazeSurprise,126,70,105,2.1538977,3522.446464,Good job! Switched to middle delay in the second half and he did a decent job though fell off a tiny bit,
S18,210312,1,Steph,0,0,ymazeLong,ymazeLong,96,42.5,69,2.667856086,2168.925237,Did really well at first and then stopped performing so did a pause,
S19,210312,1,Steph,0,0,ymazeSurprise,ymazeSurprise,95,67.5,70,216.7794934,3640.259474,Great job on latest delay! Started dropping off just a bit at the end,
S20,210314,1,Steph,0,0,ymazeSurprise,ymazeLong,40,22.5,9,1.743032048,1379.597216,Bad first session. Struggling with bias,
S20,210314,1,Steph,0,0,ymazeLong,ymazeLong,23,13.04347826,3,2.189982575,645.2445619,,
S17,210314,1,Steph,0,0,ymazeSurprise,ymazeSurprise,15,60,10,1.165940545,782.2344738,Realized I had the cap set high for bias correction so switching,
S17,210314,2,Steph,0,0,ymazeSurprise,ymazeSurprise,92,80,66,1.778099038,3116.283117,Better job in second session though i had to switch to later delay,
S18,210314,1,Steph,0,0,ymazeLong,ymazeLong,123,55,83,2.437682207,3038.227938,Did decent on long maze but had a couple bouts of bad bias,
S19,210314,1,Steph,0,0,ymazeSurprise,ymazeSurprise,64,62.5,42,1.298243348,3133.133439,Decent job stayed above chance most of the time,
S20,210315,1,Navya,0,0,ymazeLong,ymazeLong,108,87.5,40,711.3062569,3610.228473,only did long maze, started bad but got up. start on long maze again tommorow. 
S17,210315,1,Steph,0,0,ymazeSurprise,ymazeSurprise,118,77.5,95,1.968472193,3597.348063,Decent job on the later delay bit of a side bias and slow start but good overall,
S18,210315,1,Steph,0,0,ymazeLong,ymazeSurprise,97,25,49,1.92604771,3068.060178,Did well on visual guided but tried switching to delay and struggled a lot,
S19,210315,1,Steph,0,0,ymazeSurprise,ymazeSurprise,89,87.5,79,42.00556928,3742.103657,Good job! Transitioned to later delay and did well the whole time,
S20,210316,1,Steph,0,0,ymazeLong,ymazeLong,98,5,10,1.637189825,3597.95343,Very poorly,
S17,210316,1,Steph,0,0,ymazeSurprise,ymazeSurprise,117,87.5,111,85.21485798,3695.202401,Great job on middle delay for most of session!,
S18,210316,1,Steph,0,0,ymazeSurprise,ymazeSurprise,86,15,24,1.553084332,3336.433594,Not great but it was his first full day on the delay since forever ago,
S19,210316,1,Steph,0,0,ymazeSurprise,ymazeSurprise,67,85,55,1.127091638,3586.957215,Slow start but awesome job. Did very well on the later delay,
S20,210317,1,Navya,0,0,ymazeLong,ymazeLong,100,2.5,6,1.670298173,3600.006669,terrible job. lowest accuracy thus far in a session.,
S17,210317,1,Steph,0,0,ymazeSurprise,ymazeSurprise,133,100,126,62.52889415,3739.786486,Amazing job 100 percent on middle delay,
S18,210317,1,Steph,0,0,ymazeSurprise,ymazeSurprise,99,42.5,35,76.10993658,3705.161823,Better than previous latest delay sessions but still not great,
S19,210317,1,Steph,0,0,ymazeSurprise,ymazeSurprise,25,52,13,1.506081557,1032.703854,Started declniing in first session so did a pause at 17 min,
S19,210317,2,Steph,0,0,ymazeSurprise,ymazeSurprise,68,72.5,52,2.085613408,1990.116735,Much better second session did a very good job and was only biased towards the very end,
S20,210318,1,Steph,0,0,ymazeLong,ymazeLong,103,5,13,1.928318955,3228.823293,Not great again,
S17,210318,1,Steph,0,0,ymazeSurprise,ymazeSurprise,55,85,49,1.954255035,1713.327966,Doing well but then I think the view angle is too big for the update still. Ugh mad at myself for doing this,
S17,210318,2,Steph,0,0,ymazeSurprise,ymazeSurprise,50,90,42,2.266718751,1340.832902,Changed the view angle on middle delay to prep for update task slow start but did well,
S18,210318,1,Steph,0,0,ymazeSurprise,ymazeSurprise,79,5,11,1.676662974,2838.226197,Horrible horrible,
S19,210318,1,Steph,0,0,ymazeSurprise,ymazeSurprise,131,62.5,93,69.83004469,3725.258396,Good job overall on later delay and with new forty degree view angle,
S20,210319,1,Navya,0,0,ymazeLong,ymazeLong,102,57.5,69,1.721487996,3564.634017,only did ymazelong. did better than past few days,overall ok.
S17,210319,1,Steph,0,0,ymazeSurprise,ymazeSurprise,65,60,48,1.726743313,2276.352928,Good job. Didn't do great on update but started to struggle a bit with bias so taking a pause,
S17,210319,2,Steph,0,0,ymazeSurprise,ymazeSurprise,34,76.47058824,27,1.782721237,1150.448212,Great job in second session stayed consistent and even got some update trials right,
S18,210319,1,Steph,0,0,ymazeSurprise,ymazeSurprise,68,20,47,1.341162479,3056.210532,Got a few trials right when I prompted him with like a million rewards. He knows when he's going to get a trial right though. just doesn't seem to care,
S19,210319,1,Steph,0,0,ymazeSurprise,ymazeSurprise,19,36.84210526,11,0.896789023,1327.426489,Weirdly rough and slow start so doing a pause to see if he can get himself together,
S19,210319,2,Steph,0,0,ymazeSurprise,ymazeSurprise,49,72.5,39,1.550509427,1932.655519,Much better second session,
S19,210321,1,Steph,0,0,ymazeSurprise,ymazeSurprise,82,75,56,1.371976215,3588.054509,slow start but good job overall,
S17,210321,1,Steph,0,0,ymazeSurprise,ymazeSurprise,135,92.5,112,79.15103189,3702.972304,awesome job. Did very well on update trials going to the preferred side but not so much to the non preferred side,
S20,210322,1,Navya,0,0,ymazeLong,ymazeSurprise,103,75,71,1.730328088,3579.769583,did well on ymazelong and moved up to delay. didnt do great on delay but progress.,
S17,210322,1,Steph,0,0,ymazeSurprise,ymazeSurprise,94,72.5,72,1.910811194,2957.071674,Very good job on update but only gets one side correct trying to reset biases,
S17,210322,2,Steph,0,0,ymazeSurprise,ymazeSurprise,16,68.75,11,2.156140508,454.7271553,good job was trying to give non preferred trials but he did well overall ,
S18,210322,1,Steph,0,0,ymazeSurprise,ymazeSurprise,78,47.5,48,1.683515007,2814.874643,First good day on the delay! Fell off at end but overall good job,
S19,210322,1,Steph,0,0,ymazeSurprise,ymazeSurprise,75,95,59,1.783378202,2570.747634,Very slow and biased start but doing ver well at the end on later delay,
S20,210323,1,Navya,0,0,ymazeLong,ymazeSurprise,65,60,40,1.088378876,3598.044241,started ymaze long, got better. did ok on delay.
S17,210323,1,Steph,0,0,ymazeSurprise,ymazeSurprise,53,95,50,1.91118633,1665.491629,Awesome job overall even switched to earlier delay but bias correction and update being weird,
S17,210323,2,Steph,0,0,ymazeSurprise,ymazeSurprise,70,97.5,64,2.172984014,1955.070862,Wow amazing job and he finally got one trial on the opposite side he likes so that's a good sign,
S18,210323,1,Steph,0,0,ymazeSurprise,ymazeSurprise,89,37.5,49,1.704235376,3139.472745,Did better for a bit but then fell off at the end ,
S19,210323,1,Steph,0,0,ymazeSurprise,ymazeSurprise,22,54.54545455,14,1.326434534,1029.028733,did a VR pause at 19 min bc he was annoying me,
S19,210323,2,Steph,0,0,ymazeSurprise,ymazeSurprise,52,72.5,37,1.396855017,2244.057606,Finally climbed above chance by the end of it. Weird day ,
S20,210324,1,Navya,0,0,ymazeSurprise,ymazeSurprise,90,92.5,60,1.5697355,3446.32262,awesome job. lots of improvement. ,
S17,210324,1,Steph,0,0,ymazeSurprise,ymazeSurprise,18,88.88888889,16,2.082264887,521.8787912,great job turning off bias correct,
S17,210324,2,Steph,0,0,ymazeSurprise,ymazeSurprise,104,70,84,2.192017193,2853.372234,Great job overall on update task with earlier delay. Might be getting better at the non preferred side? Hard to tell for sure,
S18,210324,1,Steph,0,0,ymazeSurprise,ymazeSurprise,52,50,30,1.839953529,1697.315999,Ok first half but was falling off at the end so going to try sound,
S18,210324,2,Steph,0,0,ymazeSurprise,ymazeSurprise,86,40,36,1.958935994,2655.431251,Half sound at beginning but didn't like it and not so good,
S19,210324,1,Steph,0,0,ymazeSurprise,ymazeSurprise,26,61.53846154,18,1.583584321,1015.227058,better for a bit but then started developing a bad side bias so doing a pause. It was cage change day,
S20,210325,1,Navya,0,0,ymazeSurprise,ymazeSurprise,91,45,44,1.529545868,3575.941204,did ok but not enogh to progress. not horrible.,
S17,210325,1,Steph,0,0,ymazeSurprise,ymazeSurprise,6,83.33333333,5,1.974387803,193.6723794,Good job but something is wrong with the update code,
S17,210325,2,Steph,0,0,ymazeSurprise,ymazeSurprise,44,95,42,2.145472809,1232.481204,Great job just doing a pause to add shielding,
S17,210325,3,Steph,0,0,ymazeSurprise,ymazeSurprise,65,82.5,51,2.393617511,1637.724775,First session with shielding. Great job overall and still seemed to be doing decent on the task as a whole. no bias correction,
S18,210325,1,Steph,0,0,ymazeSurprise,ymazeSurprise,8,50,4,0.949449715,590.6315113,decent for first couple trials but overall slow going to turn bias off and see if that helps,
S18,210325,2,Steph,0,0,ymazeSurprise,ymazeSurprise,46,55,24,1.904906515,1485.845653,Ok in second session but got biased at the end so did a pause,
S18,210325,3,Steph,0,0,ymazeSurprise,ymazeSurprise,24,45.83333333,12,2.079365331,723.3858859,Ehh not so great third session,
S19,210325,1,Steph,0,0,ymazeLong,ymazeLong,98,47.5,31,2.34958181,2522.346471,ugh what happened,
S20,210326,1,Navya,0,0,ymazeSurprise,ymazeSurprise,84,32.5,21,1.415265605,3566.427375,latest delay, did not great did not have too much bias.
S17,210326,1,Steph,0,0,ymazeSurprise,ymazeSurprise,134,87.5,119,2.342850532,3433.689811,Awesome job and on the new ball and with shielding,
S18,210326,1,Steph,0,0,ymazeSurprise,ymazeSurprise,134,30,42,34.76005188,3832.388195,Sometimes he totally gets it and then he just gives up. Motivation issue maybe,
S19,210326,1,Steph,0,0,ymazeSurprise,ymazeSurprise,26,53.84615385,14,1.123271889,1405.890039,did without bias correction at first but pretty biased start,
S20,210328,1,Steph,0,0,ymazeSurprise,ymazeSurprise,105,80,79,1.777246171,3552.827962,Great job on the latest delay just a bit of bias,
S17,210328,1,Steph,0,0,ymazeSurprise,ymazeSurprise,89,77.5,74,2.374321051,2262.635381,Good job first session maybe a little worse than usual but overall ok just going to turn on bias correction for a bit,
S1,210328,1,Steph,0,0,ymazeSurprise,ymazeSurprise,33,48.48484848,16,2.270814075,875.1235958,,
S20,210329,1,Navya,0,0,ymazeSurprise,ymazeSurprise,64,47.5,30,1224.099458,3614.920852,did delay whole time, average performance. 
S17,210329,1,Steph,0,0,ymazeSurprise,ymazeSurprise,86,55,60,2.298735873,2249.660095,Ok session but fell into bias at end. Was on the ball for 10 min before I started so that could have affected him as well,
S1,210329,1,Steph,0,0,ymazeSurprise,ymazeSurprise,19,52.63157895,12,2.25838276,528.180254,,
S18,210329,1,Steph,0,0,ymazeLong,ymazeSurprise,85,27.5,37,2.095405884,2442.137016,better than usual for part of it but fell over time trying without bias,
S18,210329,2,Steph,0,0,ymazeLong,ymazeSurprise,59,45,27,2.329821051,1527.741617,Ok day stayed around 50 percent though on delay,
S19,210329,1,Steph,0,0,ymazeLong,ymazeLong,29,17.24137931,5,1.700218292,1038.621612,horrible,
S19,210329,2,Steph,0,0,ymazeLong,ymazeLong,169,100,113,3.086214967,3287.801187,FINALLY got him to do it took going all the way to the short maze and doing absolutely no trials the other way also on the ball for a while,
S20,210330,1,Navya,0,0,ymazeLong,ymazeSurprise,60,50,35,438.2227632,3614.747135,latest delay, alright but needs to get better.
S17,210330,1,Steph,0,0,ymazeSurprise,ymazeSurprise,34,70.58823529,24,2.402535381,851.6269467,Fine at first when I started with no update but now he's not doing the update trials so I'm a little worried and I'm going to turn on the bias correction,
S17,210330,2,Steph,0,0,ymazeSurprise,ymazeSurprise,107,87.5,72,2.33362134,2754.778967,Improved on earlier delay with no updates in second session. Hopefully tomorrow will start off stronger even after recording habituation,
S18,210330,1,Steph,0,0,ymazeSurprise,ymazeSurprise,136,42.5,61,39.55711543,3817.346548,pretty much at 50 percent the whole time,
S19,210330,1,Steph,0,0,ymazeLong,ymazeSurprise,140,55,87,2.604920136,3232.399267,really took him through all the phases today. Did ok on latest delay for a tiny bit before falling off,
S20,210331,1,Navya,0,0,ymazeSurprise,ymazeSurprise,76,50,39,1.268606578,3595.143999,tried switching to ymazelong to help but did not work. not much improvement.,
S17,210331,1,Steph,0,0,ymazeSurprise,ymazeSurprise,49,60,31,2.088738714,1412.099824,ok but stayed mainly on delay no update bc of bias trying to fix that,
S17,210331,2,Steph,0,0,ymazeSurprise,ymazeSurprise,26,46.15384615,14,2.214166693,708.3617161,Not so great second session,
S17,210331,2,Steph,0,0,ymazeSurprise,ymazeSurprise,45,82.5,34,2.286078123,1184.809309,much better in second session on delay no update,
S18,210331,1,Steph,0,0,ymazeSurprise,ymazeShort,113,47.5,45,2.637349301,2577.1944,when did ymaze short did well for a tiny bit but overall not great,
S19,210331,1,Steph,0,0,ymazeSurprise,ymazeSurprise,135,65,89,20.52269531,4003.145195,took a lot of involvement but did better for a bit today,
S20,210401,1,Navya,0,0,ymazeSurprise,ymazeSurprise,49,42.5,19,0.818778889,3602.497897,tried warmup but didnt really help. not much proress.,
S17,210401,1,Steph,0,0,ymazeSurprise,ymazeSurprise,51,55,30,2.228021226,1391.354725,maybe slightly better initial session after the waiting period than usual? going to pause at 20 and see,
S17,210401,2,Steph,0,0,ymazeSurprise,ymazeSurprise,49,40,22,2.145280747,1395.613626,Not great,
S19,210401,1,Steph,0,0,ymazeSurprise,ymazeSurprise,32,59.375,19,2.366032644,840.8379975,Good first 15 min then started to drop a bit so putting on bias correction,
S19,210401,2,Steph,0,0,ymazeSurprise,ymazeSurprise,82,32.5,39,1.972979801,2502.799325,Better at first but declined at the end,
S20,210402,1,Navya,0,0,ymazeSurprise,ymazeSurprise,37,59.45945946,22,16.5623438,3736.873437,did ok, moving more accurately but still not enough to move to next level.
S17,210402,1,Steph,0,0,ymazeSurprise,ymazeSurprise,36,69.44444444,26,2.27404327,958.912193,better his tail was stuck though,
S17,210402,2,Steph,0,0,ymazeSurprise,ymazeSurprise,26,50,13,2.243439019,722.4532202,Ok at first in second session but then fell off a bit so doing a brief pause at 30 min total,
S17,210402,3,Steph,0,0,ymazeSurprise,ymazeSurprise,50,52.5,28,2.263095402,1330.020687,ok job overall managed to stay just above chance for most of the session,
S1,210402,1,Steph,0,0,ymazeSurprise,ymazeLong,18,11.11111111,2,1.669699439,653.9662561,,
S1,210402,1,Steph,0,0,ymazeSurprise,ymazeShort,58,17.5,15,2.659604957,1315.52048,,
S19,210402,2,Steph,0,0,ymazeSurprise,ymazeSurprise,69,60,36,2.267043485,1854.67025,slightly better second sesison. Forgot this guy likes to either start with a warmup or get corrected on bias right away,
S1,210404,1,Steph,0,0,ymazeSurprise,ymazeSurprise,0,0,0,0,16.6087144,,
S1,210404,1,Steph,0,0,ymazeSurprise,ymazeSurprise,5,80,4,2.104908647,143.2216719,,
S17,210404,1,Steph,0,0,ymazeSurprise,ymazeSurprise,39,43.58974359,20,2.131815432,1098.695788,Not so great,
S17,210404,2,Steph,0,0,ymazeSurprise,ymazeSurprise,61,65,45,2.237511203,1657.492886,Better second session but started to fall off at the end,
S20,210404,1,Steph,0,0,ymazeSurprise,ymazeSurprise,59,55,38,1.724151367,2074.262021,Did really well the first 30 min but fell off towards the end so did a pause and took off,
S20,210405,1,Navya,0,0,ymazeSurprise,ymazeSurprise,83,17.5,39,402.3267087,3614.954565,started doing really well and dipped off and got bad. not sure why. ,
S17,210405,1,Steph,0,0,ymazeSurprise,ymazeSurprise,67,60,43,2.272593651,1799.348129,did ok but started getting super biased towards 30 min in so stopped,
S17,210405,2,Steph,0,0,ymazeSurprise,ymazeSurprise,29,62.06896552,18,2.114886981,843.2574488,second session ok but fell off faster,
S19,210405,1,Steph,0,0,ymazeLong,ymazeSurprise,36,61.11111111,23,1.993421708,1120.317419,did well in the first 15 min but fell off towards 20 so did a pause,
S19,210405,2,Steph,0,0,ymazeLong,ymazeSurprise,90,82.5,71,2.357617374,2295.383575,Great job in the second session,
S20,210406,1,Navya,0,0,ymazeSurprise,ymazeSurprise,81,62.5,65,1.36045624,3576.268397,good job dropped off around 40,
S17,210406,1,Steph,0,0,ymazeSurprise,ymazeSurprise,59,80,49,1.823726997,1968.872502,first session! had a few decent trials but started to drop off at 30 min so taking a pause,
S17,210406,2,Steph,0,0,ymazeSurprise,ymazeSurprise,11,54.54545455,6,1.802697491,380.6991415,spikegadgets errored out,
S1,210406,1,Steph,0,0,ymazeSurprise,ymazeSurprise,8,25,2,2.30951327,235.105567,,
S19,210406,2,Steph,0,0,ymazeSurprise,ymazeSurprise,121,77.5,83,2.181114195,3354.275776,Good session switched to later delay,
S20,210407,1,Navya,0,0,ymazeSurprise,ymazeSurprise,96,75,82,1.657012269,3487.311169,did amazing on first day of later delay.,
S17,210407,1,Steph,0,0,ymazeSurprise,ymazeSurprise,45,45,22,1.927463137,1412.922534,Recording 1 not great behavior and taking a pause bc he was pretty biased,
S17,210407,3,Steph,0,0,ymazeSurprise,ymazeSurprise,49,52.5,27,1.901360766,1574.313735,Got a few decent trials but performance started to drop off at the end,
S19,210407,1,Steph,0,0,ymazeSurprise,ymazeSurprise,67,62.5,43,1.860689872,2164.763768,Did decent at first but started falling off at 35 min so took a pause,
S19,210407,2,Steph,0,0,ymazeSurprise,ymazeSurprise,35,57.14285714,21,2.155362645,997.9527707,did ok for a bit in the second session but then dropped off,
S20,210408,1,Navya,0,0,ymazeSurprise,ymazeSurprise,47,77.5,35,0.793821032,3561.684301,did well on later delay so great. lots of progress,
S17,210408,1,Steph,0,0,ymazeSurprise,ymazeSurprise,47,57.5,26,1.727318834,1639.566521,Ok first session stayed above chance but got more biased at the end,
S17,210408,3,Steph,0,0,ymazeSurprise,ymazeSurprise,52,57.5,33,1.670364311,1879.352798,Better job in the second session did decent but still biased,
S19,210408,1,Steph,0,0,ymazeSurprise,ymazeSurprise,23,30.43478261,8,2.022339524,687.5447101,Bad start changing the bias correction max,
S19,210408,2,Steph,0,0,ymazeSurprise,ymazeSurprise,30,46.66666667,15,2.231816277,820.2821875,Better start to second session but fell off eventually,
S20,210409,1,Navya,0,0,ymazeSurprise,ymazeSurprise,85,42.5,53,1.422569937,3591.355705,did pretty well for first day on middle delay. ,
S17,210409,1,Steph,0,0,ymazeSurprise,ymazeSurprise,92,62.5,68,2.057417605,2696.397898,AMAZING BEHAVIOR SESSION DURING A RECORDING. Great job overall,
S17,210410,1,Steph,0,0,ymazeSurprise,ymazeSurprise,13,61.53846154,8,1.910074664,417.0784609,Great job but was getting stuck on update trials in a row idk,
S17,210410,2,Steph,0,0,ymazeSurprise,ymazeSurprise,50,57.5,28,1.963508843,1547.719306,Not so great hovered aruond or just above chance and had an opposite side bias as usual,
S20,210412,1,Steph,0,0,ymazeSurprise,ymazeSurprise,19,42.10526316,9,1.872431566,612.4000472,Started off a bit biased so doing a little pause,
S20,210412,2,Steph,0,0,ymazeSurprise,ymazeSurprise,94,92.5,71,2.120774338,2662.432846,Great job in second session after a bit of a rough start,
S17,210412,1,Steph,0,0,ymazeSurprise,ymazeSurprise,55,52.5,31,1.92434973,1720.074625,Decent job just fell off after about 30 min ,
S17,210412,1,Steph,0,0,ymazeSurprise,ymazeSurprise,8,87.5,7,1.767936266,293.5012156,got stuck in that weird update task loop,
S17,210412,3,Steph,0,0,ymazeSurprise,ymazeSurprise,8,25,2,1.693683267,288.4613582,only a few minutes to see if he would keep going but didn't,
S20,210413,1,Navya,0,0,ymazeSurprise,ymazeSurprise,28,25,7,0.653607994,2735.86391,not doing well. will retsart again.,
S20,210413,2,Navya,0,0,ymazeSurprise,ymazeSurprise,1,100,1,0.063328281,956.6896563,did mot do very well on second round. will keep on middle delay. ,
S17,210413,2,Steph,0,0,ymazeSurprise,ymazeSurprise,47,47.5,24,2.128703529,1327.44324,did ok but not great. started to drop off after 20 min so doing a pause,
S17,210413,5,Steph,0,0,ymazeSurprise,ymazeSurprise,49,57.5,28,2.132404939,1380.516371,Ok but not great on update part of the task,
S19,210413,2,Steph,0,0,ymazeSurprise,ymazeSurprise,31,45.16129032,17,2.395727876,787.7842725,Did ok for a bit but fell off after about 15 min so doing a brief brief pause,
S20,210414,1,Navya,0,0,ymazeSurprise,ymazeSurprise,80,40,22,46.74034763,3875.339712,did much better today but still needs improvement,
S17,210414,1,Steph,0,0,ymazeSurprise,ymazeSurprise,25,52,13,1.984168977,770.7301645,Not great fell into bias pretty quick but also was above 85 weight,
S17,210414,3,Steph,0,0,ymazeSurprise,ymazeSurprise,15,60,9,1.984652024,454.6798664,Ok not great,
S17,210414,4,Steph,0,0,ymazeSurprise,ymazeSurprise,60,50,28,2.038755612,1789.714134,Mainly below chance but maybe had a few good spurts here and there,
S19,210414,1,Steph,0,0,ymazeSurprise,ymazeSurprise,149,57.5,58,25.3594,3973.103146,Finally got to above chance on the later delay at the end! Took forever to get there though,
S20,210415,1,Navya,0,0,ymazeSurprise,ymazeSurprise,58,30,22,0.986136284,3537.900646,still didnt do great. maybe will try new technique with warmup.,
S17,210415,1,Steph,0,0,ymazeSurprise,ymazeSurprise,33,39.39393939,14,2.179500586,910.8359525,Not good,
S17,210415,3,Steph,0,0,ymazeSurprise,ymazeSurprise,69,52.5,35,2.23231497,1858.297013,not great maybe one or two update trials and bad performance overall,
S19,210415,1,Steph,0,0,ymazeSurprise,ymazeSurprise,146,7.5,30,2.503421486,3519.39436,So so bad,
